시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 강남구 도곡동,934-10,934,10,역삼우성,84.83,202102,16,"180,000",2,1986,남부순환로363길 49,
서울특별시 강남구 도곡동,465,465,0,우성4,84.6,202102,26,"238,000",2,1985,언주로 117,
서울특별시 강남구 도곡동,465,465,0,우성4,152.74,202103,19,"335,000",7,1985,언주로 117,
서울특별시 강남구 도곡동,467-10,467,10,우성리빙텔,120.21,202101,9,"155,000",9,1996,언주로30길 27,
서울특별시 강남구 도곡동,463-1,463,1,우성사원5,78.99,202101,16,"194,000",9,1986,언주로29길 34,
서울특별시 강남구 도곡동,200-1,200,1,월드메르디앙101동,189.39,202101,16,"205,000",5,2005,남부순환로373길 15,
서울특별시 강남구 도곡동,965,965,0,중명하니빌,22.78,202101,12,"29,800",6,1997,남부순환로365길 5,
서울특별시 강남구 도곡동,965,965,0,중명하니빌,34.1,202101,25,"33,000",2,1997,남부순환로365길 5,
서울특별시 강남구 도곡동,965,965,0,중명하니빌,33.83,202102,16,"34,000",5,1997,남부순환로365길 5,
서울특별시 강남구 도곡동,965,965,0,중명하니빌,37.18,202102,25,"41,000",7,1997,남부순환로365길 5,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,174.67,202101,6,"345,000",29,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.97,202101,9,"350,000",45,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.97,202101,9,"315,000",15,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.95,202101,14,"360,000",29,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.95,202101,16,"350,000",10,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.97,202101,17,"360,000",47,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,137.24,202101,18,"293,000",28,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,244.66,202101,21,"559,000",54,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.95,202101,29,"350,000",44,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,137.24,202101,30,"300,000",17,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.97,202102,6,"325,000",27,2002,언주로30길 56,20210330
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,137.24,202102,24,"290,000",38,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,174.67,202102,25,"359,000",5,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,244.66,202103,26,"514,000",58,2002,언주로30길 56,
서울특별시 강남구 도곡동,467,467,0,타워팰리스1,164.97,202103,30,"325,000",27,2002,언주로30길 56,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,144.63,202101,2,"320,000",32,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,164.13,202101,25,"270,000",45,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,115.63,202103,13,"265,000",8,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,164.88,202103,13,"339,674",55,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,243.08,202103,13,"550,000",54,2003,언주로30길 57,20210323
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,164.88,202103,13,"340,000",55,2003,언주로30길 57,20210323
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,243.08,202103,13,"550,326",54,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,144.63,202103,16,"300,000",19,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,164.99,202103,23,"350,000",47,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스2,154.35,202103,31,"379,000",47,2003,언주로30길 57,
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스3,141.381,202102,4,"305,000",54,2004,언주로30길 26,
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스3,124.641,202102,7,"260,000",22,2004,언주로30길 26,
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스3,214.967,202102,10,"460,000",64,2004,언주로30길 26,
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스3,141.381,202103,11,"298,000",30,2004,언주로30길 26,
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스3,163.567,202103,19,"310,000",28,2004,언주로30길 26,
서울특별시 강남구 도곡동,550-1,550,1,파크힐,47.6,202103,20,"65,000",2,2005,도곡로14길 14-1,
서울특별시 강남구 도곡동,464,464,0,한신(개포),83.86,202101,29,"228,000",1,1985,언주로 123,
서울특별시 강남구 도곡동,464,464,0,한신(개포),52.72,202103,24,"202,000",5,1985,언주로 123,
서울특별시 강남구 도곡동,895-8,895,8,한신엠비씨,84.74,202101,21,"185,000",1,1988,논현로 205,
서울특별시 강남구 도곡동,895-8,895,8,한신엠비씨,84.74,202102,1,"197,800",6,1988,논현로 205,
서울특별시 강남구 도곡동,895-8,895,8,한신엠비씨,84.74,202102,24,"197,000",10,1988,논현로 205,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,32.65,202101,5,"41,000",21,1999,언주로30길 10,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,32.65,202101,21,"38,800",20,1999,언주로30길 10,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,32.65,202101,30,"39,000",20,1999,언주로30길 10,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,32.65,202103,20,"39,000",13,1999,언주로30길 10,
서울특별시 강남구 도곡동,961,961,0,현대아파트 1동~3동,84.96,202102,4,"175,000",14,1994,도곡로18길 35,
서울특별시 강남구 도곡동,193-1,193,1,힐데스하임빌라,244.55,202102,1,"370,000",1,1998,남부순환로377길 26,
서울특별시 강남구 도곡동,193-1,193,1,힐데스하임빌라,244.55,202102,1,"370,000",1,1998,남부순환로377길 26,20210302
서울특별시 강남구 도곡동,193-1,193,1,힐데스하임빌라,244.55,202102,24,"355,000",3,1998,남부순환로377길 26,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202101,8,"36,000",15,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202101,12,"34,000",9,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202101,12,"34,000",11,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202101,15,"33,000",14,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202101,16,"35,000",11,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202101,28,"33,000",13,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202102,16,"34,500",10,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202102,22,"32,750",11,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202103,8,"38,700",10,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),56.68,202103,20,"85,000",15,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,33-22,33,22,대우멤버스카운티501,119.41,202102,5,"181,000",3,2005,봉은사로55길 36,
서울특별시 강남구 삼성동,105,105,0,래미안삼성1차(105),122.85,202103,27,"278,000",13,2005,영동대로114길 56,
서울특별시 강남구 삼성동,104-10,104,10,레미안삼성1차(104),84.98,202102,1,"225,000",8,2005,영동대로114길 56,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,84.465,202101,22,"255,000",18,2007,선릉로126길 22,
서울특별시 강남구 삼성동,107,107,0,미켈란107,83,202103,8,"170,000",7,2003,영동대로 602,
서울특별시 강남구 삼성동,147-2,147,2,미켈란147,83.69,202103,1,"155,000",10,2004,봉은사로 516,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,91.77,202101,27,"217,000",4,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202102,5,"162,500",19,2000,학동로 432,
서울특별시 강남구 삼성동,08월 02일,8,2,삼성동브라운스톤레전드,204.1,202101,13,"276,000",16,2009,선릉로 660,
서울특별시 강남구 삼성동,08월 02일,8,2,삼성동브라운스톤레전드,219.48,202101,23,"300,000",15,2009,선릉로 660,
서울특별시 강남구 삼성동,08월 02일,8,2,삼성동브라운스톤레전드,219.48,202103,5,"290,000",8,2009,선릉로 660,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,109.51,202101,12,"196,000",10,1998,학동로64길 7,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.503,202101,11,"222,500",1,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202101,13,"235,000",4,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202101,22,"242,000",7,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.503,202102,6,"235,000",14,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202102,15,"118,500",21,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202102,25,"258,000",14,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202103,1,"240,000",5,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202103,4,"119,000",18,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202103,20,"259,000",13,2008,학동로68길 29,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202101,19,"88,770",10,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202102,25,"82,360",2,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202102,25,"86,940",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202102,25,"120,620",4,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202102,26,"85,110",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202102,26,"84,190",4,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202102,26,"121,930",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202102,26,"127,170",9,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202103,2,"121,930",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202103,3,"117,990",2,1997,학동로 408,
서울특별시 강남구 삼성동,2,2,0,서광아파트,59.67,202101,15,"163,000",3,1998,선릉로130길 19,
서울특별시 강남구 삼성동,87,87,0,아이파크,145.046,202101,12,"500,000",33,2004,영동대로 640,
서울특별시 강남구 삼성동,87,87,0,아이파크,195.388,202101,15,"535,000",4,2004,영동대로 640,
서울특별시 강남구 삼성동,87,87,0,아이파크,167.72,202102,1,"510,000",40,2004,영동대로 640,
서울특별시 강남구 삼성동,87,87,0,아이파크,167.72,202102,16,"507,000",14,2004,영동대로 640,
서울특별시 강남구 삼성동,87,87,0,아이파크,145.046,202102,26,"490,000",32,2004,영동대로 640,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,27.75,202101,11,"38,200",7,2013,영동대로112길 46,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,41.19,202101,12,"56,700",9,2013,영동대로112길 46,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,27.75,202101,22,"38,200",6,2013,영동대로112길 46,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,27.75,202101,29,"37,050",2,2013,영동대로112길 46,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,27.75,202102,5,"38,200",7,2013,영동대로112길 46,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,27.75,202102,26,"37,050",2,2013,영동대로112길 46,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,27.75,202102,26,"38,200",6,2013,영동대로112길 46,
서울특별시 강남구 삼성동,109-21,109,21,엘에이치삼성도시형생활주택,27.75,202103,3,"37,800",5,2013,영동대로112길 46,
서울특별시 강남구 삼성동,91-16,91,16,월성빌라트,82.02,202101,8,"140,000",2,1994,영동대로114길 23,
서울특별시 강남구 삼성동,130,130,0,이안애빌,106.89,202101,11,"85,000",3,2004,봉은사로68길 65,
서울특별시 강남구 삼성동,Feb-53,53,2,진흥아파트,104.31,202101,30,"230,000",10,1984,학동로88길 5,
서울특별시 강남구 삼성동,Feb-53,53,2,진흥아파트,104.31,202103,3,"233,500",7,1984,학동로88길 5,
서울특별시 강남구 삼성동,144-14,144,14,채널리저브,84.97,202101,21,"155,000",7,2007,삼성로 517,
서울특별시 강남구 삼성동,144-14,144,14,채널리저브,84.97,202101,22,"165,000",12,2007,삼성로 517,
서울특별시 강남구 삼성동,50,50,0,현대힐스테이트 2단지,84.679,202101,21,"255,000",4,2008,삼성로111길 8,
서울특별시 강남구 삼성동,50,50,0,현대힐스테이트 2단지,84.236,202102,4,"260,000",19,2008,삼성로111길 8,
서울특별시 강남구 삼성동,50,50,0,현대힐스테이트 2단지,84.236,202102,4,"260,000",19,2008,삼성로111길 8,20210324
서울특별시 강남구 삼성동,79,79,0,홍실아파트,108.06,202101,6,"320,000",8,1981,영동대로128길 15,
서울특별시 강남구 삼성동,79,79,0,홍실아파트,96.32,202102,8,"258,000",7,1981,영동대로128길 15,
서울특별시 강남구 삼성동,79,79,0,홍실아파트,96.32,202102,18,"250,000",3,1981,영동대로128길 15,
서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202101,11,"140,000",10,2011,헌릉로590길 63,
서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202103,21,"132,000",5,2011,헌릉로590길 63,
서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.86,202101,28,"140,000",10,2013,헌릉로571길 20,
서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.86,202102,24,"144,000",12,2013,헌릉로571길 20,
서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.89,202102,24,"131,000",5,2013,헌릉로571길 20,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.83,202101,5,"157,000",3,2012,자곡로 21,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.84,202101,6,"160,000",15,2012,자곡로 21,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,59.89,202101,18,"135,000",3,2012,자곡로 21,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,59.89,202102,23,"137,000",1,2012,자곡로 21,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.84,202102,24,"170,000",13,2012,자곡로 21,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.95,202103,5,"160,000",12,2012,자곡로 21,
서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,74.74,202103,13,"155,000",8,2012,자곡로 21,
서울특별시 강남구 수서동,537,537,0,강남 더샵 포레스트,165.4312,202102,8,"385,000",4,2016,광평로34길 35,
서울특별시 강남구 수서동,559,559,0,강남데시앙포레,84.92,202101,18,"182,000",8,2014,광평로34길 55,
서울특별시 강남구 수서동,559,559,0,강남데시앙포레,114.15,202101,23,"216,000",11,2014,광평로34길 55,
서울특별시 강남구 수서동,559,559,0,강남데시앙포레,84.92,202101,23,"175,800",5,2014,광평로34길 55,
서울특별시 강남구 수서동,559,559,0,강남데시앙포레,101.81,202103,4,"227,000",11,2014,광평로34길 55,
서울특별시 강남구 수서동,559,559,0,강남데시앙포레,59.97,202103,6,"159,000",10,2014,광평로34길 55,
서울특별시 강남구 수서동,746,746,0,까치마을,34.44,202101,9,"91,000",9,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202101,9,"101,000",12,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202101,9,"93,000",2,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202101,13,"139,500",6,1993,광평로19길 10,20210202
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202101,13,"139,500",6,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202101,16,"133,200",11,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202101,26,"100,700",7,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,34.44,202101,27,"95,500",5,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202101,28,"99,000",3,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202101,29,"100,800",3,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202101,31,"96,500",3,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202102,2,"137,000",5,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202102,4,"103,500",14,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202102,18,"99,500",2,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202102,25,"105,000",5,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202102,26,"100,000",7,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202103,3,"105,000",9,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202103,13,"102,500",14,1993,광평로19길 10,
서울특별시 강남구 수서동,746,746,0,까치마을,49.5,202103,15,"140,000",13,1993,광평로19길 10,
서울특별시 강남구 수서동,738,738,0,동익,84.46,202101,30,"168,000",13,1993,광평로39길 3,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202101,1,"176,000",8,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,59.86,202101,8,"153,000",9,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202101,28,"169,100",3,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202101,28,"159,289",1,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202101,28,"165,000",2,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202101,29,"179,000",2,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202101,29,"186,500",13,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202102,1,"189,500",8,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202102,11,"190,000",14,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202103,5,"174,000",1,1997,광평로31길 27,
서울특별시 강남구 수서동,747,747,0,삼성,84.97,202103,12,"180,100",11,1997,광평로31길 27,
서울특별시 강남구 수서동,708,708,0,삼익,60,202101,3,"129,000",2,1992,광평로51길 27,
서울특별시 강남구 수서동,708,708,0,삼익,49.2,202101,3,"113,500",1,1992,광평로51길 27,
서울특별시 강남구 수서동,708,708,0,삼익,60,202101,23,"133,000",13,1992,광평로51길 27,
서울특별시 강남구 수서동,708,708,0,삼익,49.2,202102,3,"120,000",10,1992,광평로51길 27,
서울특별시 강남구 수서동,708,708,0,삼익,84.48,202102,15,"166,000",14,1992,광평로51길 27,
서울특별시 강남구 수서동,708,708,0,삼익,60,202102,18,"134,000",12,1992,광평로51길 27,
서울특별시 강남구 수서동,708,708,0,삼익,49.2,202103,8,"119,000",3,1992,광평로51길 27,
서울특별시 강남구 수서동,708,708,0,삼익,60,202103,10,"135,000",4,1992,광평로51길 27,
서울특별시 강남구 수서동,736,736,0,신동아,33.18,202101,2,"86,000",11,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,33.18,202101,3,"92,500",13,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,49.96,202101,4,"120,000",8,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,49.96,202101,16,"111,000",14,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,49.96,202101,20,"119,000",8,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,33.18,202101,22,"93,000",10,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,39.51,202101,28,"111,700",10,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,49.96,202101,29,"117,500",11,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,39.53,202101,31,"109,000",14,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,39.53,202102,3,"109,000",12,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,39.53,202102,22,"110,500",4,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,33.18,202103,10,"91,000",9,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,39.51,202103,13,"104,000",4,1992,광평로47길 17,
서울특별시 강남구 수서동,736,736,0,신동아,33.18,202103,13,"87,000",7,1992,광평로47길 17,
서울특별시 강남구 신사동,635-14,635,14,금광아크존(635-14),45.35,202103,3,"53,300",4,2004,압구정로42길 36,
서울특별시 강남구 신사동,606-2,606,2,신사 아크존2,135.72,202102,20,"170,000",6,2005,압구정로34길 49,
서울특별시 강남구 신사동,622,622,0,신성아파트 101동,84.9,202103,24,"112,000",4,1996,언주로167길 15,
서울특별시 강남구 신사동,659,659,0,압구정대원칸타빌아파트,113.31,202102,3,"188,500",5,2001,압구정로48길 15,
서울특별시 강남구 신사동,622-1,622,1,압구정케이씨씨(622-1),107.75,202101,13,"210,000",14,2004,언주로167길 9,
서울특별시 강남구 압구정동,414,414,0,미성1차,180.56,202101,30,"430,000",4,1982,압구정로11길 17,
서울특별시 강남구 압구정동,414,414,0,미성1차,105.65,202103,11,"277,000",7,1982,압구정로11길 17,
서울특별시 강남구 압구정동,414,414,0,미성1차,153.35,202103,15,"420,000",7,1982,압구정로11길 17,
서울특별시 강남구 압구정동,397,397,0,미성2차,74.4,202101,9,"240,000",6,1987,압구정로 113,
서울특별시 강남구 압구정동,397,397,0,미성2차,140.9,202101,21,"346,000",5,1987,압구정로 113,
서울특별시 강남구 압구정동,397,397,0,미성2차,74.4,202102,1,"249,500",12,1987,압구정로 113,
서울특별시 강남구 압구정동,397,397,0,미성2차,140.9,202102,9,"305,000",15,1987,압구정로 113,
서울특별시 강남구 압구정동,397,397,0,미성2차,74.4,202102,23,"238,500",7,1987,압구정로 113,
서울특별시 강남구 압구정동,397,397,0,미성2차,74.4,202103,2,"242,200",16,1987,압구정로 113,
서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,202101,11,"500,000",5,1983,압구정로 151,
서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,202101,11,"500,000",5,1983,압구정로 151,20210317
서울특별시 강남구 압구정동,434,434,0,신현대12차,182.95,202101,16,"575,000",10,1982,압구정로 151,
서울특별시 강남구 압구정동,434,434,0,신현대12차,170.38,202102,2,"450,000",2,1982,압구정로 151,
서울특별시 강남구 압구정동,434,434,0,신현대12차,155.52,202102,20,"450,000",10,1982,압구정로 151,
서울특별시 강남구 압구정동,434,434,0,신현대12차,108.32,202102,23,"349,000",6,1982,압구정로 151,
서울특별시 강남구 압구정동,434,434,0,신현대12차,110.82,202103,23,"300,000",13,1982,압구정로 151,
서울특별시 강남구 압구정동,426,426,0,신현대9차,111.38,202101,6,"303,000",5,1982,압구정로 151,
서울특별시 강남구 압구정동,426,426,0,신현대9차,108.88,202101,20,"305,000",7,1982,압구정로 151,
서울특별시 강남구 압구정동,426,426,0,신현대9차,111.38,202102,18,"300,000",1,1982,압구정로 151,
서울특별시 강남구 압구정동,426,426,0,신현대9차,109.24,202102,25,"310,000",8,1982,압구정로 151,
서울특별시 강남구 압구정동,426,426,0,신현대9차,111.38,202103,25,"305,000",6,1982,압구정로 151,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),78.05,202101,8,"250,000",9,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),78.05,202101,12,"259,000",3,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202101,22,"183,000",1,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),63.87,202101,30,"235,000",11,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),78.05,202101,30,"245,000",1,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),63.87,202102,3,"220,000",12,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),121.32,202102,4,"350,000",2,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202102,5,"200,000",7,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202102,21,"194,000",6,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202102,25,"190,000",5,1977,압구정로 321,20210409
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202102,25,"190,000",5,1977,압구정로 321,
서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202103,12,"210,000",6,1977,압구정로 321,
서울특별시 강남구 압구정동,493,493,0,한양2,147.41,202102,3,"390,000",4,1978,압구정로 347,
서울특별시 강남구 압구정동,493,493,0,한양2,147.41,202102,9,"395,000",2,1978,압구정로 347,
서울특별시 강남구 압구정동,493,493,0,한양2,147.41,202102,24,"425,000",11,1978,압구정로 347,
